,statement,choice
0, Alcoholic drinks are served in bowls. ,"Select the most corresponding reason why the statement is against common sense:
A. Alcohol is a liquid party drink drunken from the large mixing bowl
B. Mixing bowls hold a lot of Alcohol but should be served in cups
C. Alcoholic drinks are served in red cups
#statement:  Alcoholic drinks are served in bowls. 
choice:  A"
0, he went up a valley ,"Select the most corresponding reason why the statement is against common sense:
A. There is grass in the valley
B. the valley is big
C. valley is a depression
#statement:  he went up a valley 
choice:  A"
0, the fire is cold ,"Select the most corresponding reason why the statement is against common sense:
A. fire is both useful and dangerous to man
B. the temperature of the fire is high
C. a fire crackled on the hearth
#statement:  the fire is cold 
choice:  B - The Temperature Of Fire Is High"
0," If you do your job badly, you will get paid regardless ","Select the most corresponding reason why the statement is against common sense:
A. doing different jobs will get different paid
B. Getting paid requires doing a good job
C. People want to work harder to get more paid
#statement:  If you do your job badly, you will get paid regardless 
choice:  B - getting payed requirees dong agood jod"
0, You are likely to find chocolate in the wild. ,"Select the most corresponding reason why the statement is against common sense:
A. Chocolate is tasty and loved by children
B. Chocolate is a kind of food made by a human so it doesn't exist in the wild
C. There are all kinds of creatures in the wild
#statement:  You are likely to find chocolate in the wild. 
choice:  B - It does not exists naturally, therefore there isn’t any chance you will come across some while on an adventure or exploring nature"
0, a bulb is used to cool the room ,"Select the most corresponding reason why the statement is against common sense:
A. a bulb is round in shape
B. a bulb is used to brighten the room
C. bulbs are common in a room
#statement:  a bulb is used to cool the room 
choice:  B (a bulb is used to brighten the room)"
0, I just deposited ten tigers in the banks and will get doubled in six years. ,"Select the most corresponding reason why the statement is against common sense:
A. The name of the bank is Tiger of India
B. We can deposit only money and gold in the bank.
C. The tiger ran into the bank
#statement:  I just deposited ten tigers in the banks and will get doubled in six years. 
choice:  A, B or C?"
0, Going to the movie is fun for animals. ,"Select the most corresponding reason why the statement is against common sense:
A. Movies are where you can see films.
B. Animals don't go to the movies.
C. Some movies are only for adults.
#statement:  Going to the movie is fun for animals. 
choice:  B"
0, My neighbor is a fish. ,"Select the most corresponding reason why the statement is against common sense:
A. My neighbor doesn't keep fish.
B. My neighbor is human
C. Fish are delicious.
#statement:  My neighbor is a fish. 
choice:  A"
0, A man walked from his home to the moon. ,"Select the most corresponding reason why the statement is against common sense:
A. Some people think the moon is the home of aliens
B. His home is smaller than the moon.
C. No one's home is on the moon
#statement:  A man walked from his home to the moon. 
choice:  B"
0, people often use flowers to remind them of important events ,"Select the most corresponding reason why the statement is against common sense:
A. Flowers cannot remind people of important events
B. People sometimes worry before important events
C. Flowers are beautiful
#statement:  people often use flowers to remind them of important events 
choice:  A -Flowers can not remind individuals about significant occasions because they do no have a memory or consciousness and therefore, could never be aware that an event has occurred"
0, The blind girl saw the red car. ,"Select the most corresponding reason why the statement is against common sense:
A. Blind people can't see.
B. Red is a visible color.
C. The blind girl owns a red car.
#statement:  The blind girl saw the red car. 
choice:  C"
0, Apples can only be found in orchards. ,"Select the most corresponding reason why the statement is against common sense:
A. Apples can be several shades of red, yellow, and green.
B. Apples can also be found on single trees around the world.
C. Apples are fruit and can be ingested in many different forms.
#statement:  Apples can only be found in orchards. 
choice:  B"
0, a turkey is a pig ,"Select the most corresponding reason why the statement is against common sense:
A. Turkeys are usually smaller than a pig
B. Pigs and turkeys are different animals
C. Pigs are bigger than turkeys
#statement:  a turkey is a pig 
choice:  C)Pigs are Bigger Than Turkey"
0, Sound is always faster than light ,"Select the most corresponding reason why the statement is against common sense:
A. Sometimes light can be seen and sound can be heard
B. Light is faster than sound in a vacuum
C. Sound cannot vibrate in light
#statement:  Sound is always faster than light 
choice:  B -Light travels at different speeds through air, water or glass"
0, The woman eats a wooden sandwich. ,"Select the most corresponding reason why the statement is against common sense:
A. Wood is generally used in furniture, while tuna in culinary dishes.
B. Wood cannot be eaten as tuna.
C. Wood is much harder than a tuna.
#statement:  The woman eats a wooden sandwich. 
choice:  B"
0, She throws a stove in the hat. ,"Select the most corresponding reason why the statement is against common sense:
A. Stoves are usually come in gray, black or white, while hats come in many colors.
B. Stoves do not go on people's heads.
C. A stove is bigger than a hat.
#statement:  She throws a stove in the hat. 
choice:  B"
0, the neighbor park their car in the middle of the street ,"Select the most corresponding reason why the statement is against common sense:
A. parking in the middle of the street will affect the traffic
B. the neighbor parked their car and went shopping in the street
C. the neighbor lives in the corner of Park Street
#statement:  the neighbor park their car in the middle of the street 
choice:  B - The Neighbor Purchased Their Car And Went Shopping In The Road"
