,statement,choice
0, Many ships are sunk when they enter Canada. ,"#statement:  Many ships are sunk when they enter Canada. 
Choose the option regarding why this statement is against common sense:
A. I can hear the Canadian national anthem.
B. Canadian ships are famous all over the world
C. Ships require water to sink, and Canada is land.
choice:  C"
0, the fish is fishing ,"#statement:  the fish is fishing 
Choose the option regarding why this statement is against common sense:
A. the man fishes all day and gain a lot of fishes
B. fish does not how to fish
C. some people do not like fishing
choice:  B, Fish Does Not Know How To Fish"
0, He put the basketball inside a cup ,"#statement:  He put the basketball inside a cup 
Choose the option regarding why this statement is against common sense:
A. The basketball is bigger than the cup
B. People can buy basketballs and cups in supermarkets
C. There is an image of basketball on the cup
choice:  B) people cannot bye balls orcups atsupermarket"
0, The last thing you do when you leave the home is curling your hair. ,"#statement:  The last thing you do when you leave the home is curling your hair. 
Choose the option regarding why this statement is against common sense:
A. you leave the home to curl your hair
B. There are many things to do before you curl your hair
C. Curling your hair would be something you do before you leave the home.
choice:  C"
0, She washed the car in the sink. ,"#statement:  She washed the car in the sink. 
Choose the option regarding why this statement is against common sense:
A. A car is bigger than a sink.
B. Cars are usually dry while the sinks are wet.
C. A car can not wash a dish.
choice:  B"
0, the baby held a grizzly bear ,"#statement:  the baby held a grizzly bear 
Choose the option regarding why this statement is against common sense:
A. a grizzly bear is bigger than a baby
B. a baby would be eaten by a grizzly bear
C. a grizzly baby bear is cute
choice:  B - A Baby Would Be Eaten By The Grizzly Bear"
0, She hung a post-it note on her pin-board using a cockroach ,"#statement:  She hung a post-it note on her pin-board using a cockroach 
Choose the option regarding why this statement is against common sense:
A. Cockroaches are difficult to kill
B. Cockroaches cannot be used to hang up post-it notes on pin-boards
C. You cannot hang a post-it note on a pin-board
choice:  B"
0," It was an August morning when Jessica,  a receptionist living in Toronto,  decided to wear her snowsuit to work. ","#statement:  It was an August morning when Jessica,  a receptionist living in Toronto,  decided to wear her snowsuit to work. 
Choose the option regarding why this statement is against common sense:
A. Receptionists don't wear snowsuits to work,  and people do not generally wear snowsuits in August.
B. Toronto has a lot of snow during the winter
C. Snowsuits can make you very warm
choice:  A"
0, He flew the airplane to Jupiter ,"#statement:  He flew the airplane to Jupiter 
Choose the option regarding why this statement is against common sense:
A. Airplanes cannot fly in space
B. Airplanes occasionally offer snacks during travel
C. Airplanes taxi on the runway before takeoff
choice:  A) Airplanes can't flight into area"
0, The sky is underground ,"#statement:  The sky is underground 
Choose the option regarding why this statement is against common sense:
A. The underground has a different color with the sky
B. There is an underground club named sky
C. The sky is always above the ground
choice:  C)The Sky Is Always Above Ground"
0, Its cooler in Arizona than anywhere in the USA. ,"#statement:  Its cooler in Arizona than anywhere in the USA. 
Choose the option regarding why this statement is against common sense:
A. Arizona is mostly all desert and hot
B. Arizona is always sunshine
C. he met a hot lady in Arizona
choice:  A"
0, A graphics tablet enables VR games to be played on a computer ,"#statement:  A graphics tablet enables VR games to be played on a computer 
Choose the option regarding why this statement is against common sense:
A. Designers can use graphics tablets to make VR games
B. A graphics tablet does not process game graphics and will not display in VR
C. There will be VR graphics tablet in the future
choice:  B - Graphics Tablets doeasn't Process Game Graphic And Will Not Display In Virtual Reality"
0, My sister visited art museum with her zebra ,"#statement:  My sister visited art museum with her zebra 
Choose the option regarding why this statement is against common sense:
A. Some museums exhibit paintings with zebra
B. there are zebra crossings in the art museum
C. Animals are forbidden to enter the museum
choice:  C)Animals are Forbiden To Enter The Museum"
0, the library has only one storybook ,"#statement:  the library has only one storybook 
Choose the option regarding why this statement is against common sense:
A. the library contains not only storybooks but other types books
B. the library has a lot of useful books
C. He bought a book from that library
choice:  A, The Library Contains Not Only Story Books But Other Types Of Book"
0, Jack lost his giraffe ,"#statement:  Jack lost his giraffe 
Choose the option regarding why this statement is against common sense:
A. a person can meet with giraffes in the zoo
B. commons don't have giraffes
C. a giraffe will not eat meat
choice:  B, Commonly people do no own or keep exotic animals like Girafe at home as pets and it would be uncommon to lose one"
0," Dogs can come in many different colors such as red, blue, and green. ","#statement:  Dogs can come in many different colors such as red, blue, and green. 
Choose the option regarding why this statement is against common sense:
A. Different people like different breeds of dogs�
B. Dogs can run.
C. Almost no dogs have bright colors
choice:  C) almost no dog has a color that could be described using words ""red"", or""blue""."
0, She put an ice cream in the oven. ,"#statement:  She put an ice cream in the oven. 
Choose the option regarding why this statement is against common sense:
A. if you put ice cream in the oven, it melts.
B. ice cream has different color with the oven
C. ice cream is smaller than oven
choice:  A"
0, TORTOISE RUNS FASTER THAN CAT ,"#statement:  TORTOISE RUNS FASTER THAN CAT 
Choose the option regarding why this statement is against common sense:
A. cats are always living on the land, and tortoise sometimes are living in the water
B. Both cats and tortoises are animals
C. Tortoise runs very slow, but cats run very fast
choice:  (D) The speed of a cat or turtle can be measured objectively using scientific methods such as timing their movements with cameras"
